0.92264,0.22546,0.20666,0.63528,0.35499,0.12207,0.04221,0.01488,0.76796,0.37989,0.51609,0.35675,0.53254,0.24554,0.89523,0.80612,0.85816,0.70001,0.77714,0.22937,0.90836,0.18924,0.17176,0.70448,0.05584,0.69279,0.47351,0.67154,0.60493,0.44009,0.80380,0.07931,0.42839,0.34424,0.95738,0.25836,0.32775,0.72528,0.15729,0.86011,0.30575,0.79942,0.80701,0.50214,0.64580,0.01881,0.55885,0.88552,0.17020,0.77304,0.07817,0.99321,0.45078,0.71941,0.54237,0.23233,0.31082,0.11413,0.69331,0.41203,0.63882,0.21218,0.34153,0.86644,0.48548,0.59664,0.47881,0.03539,0.12636,0.14294,0.36331,0.02794,0.21793,0.13442,0.08077,0.43272,0.80110,0.74813,0.69548,0.48550,0.64494,0.80148,0.45665,0.79896,0.52947,0.65683,0.94817,0.00422,0.63081,0.65802,0.27726,0.30545,0.52424,0.96461,0.58467,0.43836,0.73351,0.88647,0.20311,0.49071
0.65498,0.12280,0.69881,0.84914,0.94182,0.25973,0.86149,0.35647,0.62180,0.70835,0.68395,0.35722,0.66208,0.27965,0.20783,0.62023,0.11343,0.68261,0.13441,0.18631,0.53734,0.60984,0.61509,0.09881,0.39886,0.64049,0.74337,0.56689,0.12951,0.53764,0.23021,0.04876,0.89023,0.81134,0.22669,0.64366,0.04793,0.26089,0.97429,0.69402,0.87794,0.49225,0.80445,0.14226,0.26966,0.87522,0.48168,0.17838,0.72743,0.04069,0.12388,0.67851,0.09518,0.61702,0.55436,0.45263,0.07802,0.38603,0.99483,0.52540,0.90531,0.30496,0.10736,0.63781,0.62206,0.58478,0.56224,0.88929,0.65521,0.97320,0.92525,0.16537,0.61522,0.32960,0.06933,0.70942,0.22121,0.86111,0.02022,0.74777,0.40877,0.26536,0.12734,0.73441,0.08287,0.77097,0.94413,0.04609,0.56669,0.35816,0.73547,0.57555,0.97480,0.78817,0.81058,0.16355,0.00332,0.03933,0.72064,0.08980
0.61537,0.71514,0.20244,0.04852,0.64350,0.46722,0.34665,0.84637,0.25504,0.39313,0.83546,0.62719,0.52026,0.52805,0.16576,0.50401,0.05828,0.98917,0.89427,0.93728,0.13538,0.18584,0.83433,0.16232,0.56600,0.14827,0.70880,0.08526,0.37365,0.00033,0.81925,0.27158,0.34578,0.08254,0.13814,0.52344,0.20938,0.75685,0.17479,0.07511,0.08590,0.81089,0.97372,0.26022,0.93278,0.95376,0.87553,0.94777,0.57339,0.38775,0.26949,0.52530,0.35237,0.25706,0.09950,0.33561,0.75814,0.39034,0.68196,0.78519,0.44954,0.58777,0.95239,0.15735,0.54756,0.18641,0.04173,0.02263,0.22091,0.37486,0.59636,0.10988,0.37870,0.94721,0.79061,0.56001,0.32102,0.57990,0.82574,0.71933,0.41937,0.66561,0.42984,0.46043,0.79284,0.53200,0.34306,0.97130,0.77191,0.76840,0.48252,0.77433,0.73179,0.36205,0.54129,0.61729,0.83873,0.71747,0.84586,0.03982
0.83503,0.01266,0.94045,0.94734,0.05496,0.18574,0.18590,0.57755,0.96793,0.32282,0.13039,0.07737,0.86020,0.77170,0.62864,0.85655,0.19530,0.48363,0.78603,0.79063,0.62601,0.43296,0.32269,0.57264,0.46970,0.50678,0.05937,0.64913,0.60945,0.21333,0.52435,0.25725,0.34731,0.84950,0.95029,0.54513,0.20730,0.91029,0.87268,0.08139,0.73287,0.60457,0.23604,0.34582,0.13519,0.05830,0.33345,0.02339,0.85318,0.18997,0.46263,0.24871,0.01208,0.84537,0.06621,0.74862,0.04963,0.16104,0.24329,0.98743,0.95958,0.43783,0.02512,0.50576,0.23796,0.36933,0.91906,0.22684,0.72060,0.79195,0.88493,0.70729,0.77737,0.79301,0.17963,0.59654,0.06097,0.32266,0.08337,0.74367,0.51281,0.09208,0.55553,0.49933,0.93603,0.43045,0.87147,0.49843,0.75269,0.78069,0.78068,0.34497,0.75633,0.58292,0.50044,0.27481,0.82093,0.68734,0.37829,0.64057
0.92168,0.72376,0.94577,0.76020,0.94641,0.67181,0.97771,0.88385,0.13893,0.09506,0.70465,0.33831,0.78500,0.10741,0.32883,0.19659,0.89826,0.03242,0.07160,0.83648,0.31160,0.03611,0.55188,0.08410,0.61848,0.29091,0.91029,0.36236,0.51632,0.56063,0.14942,0.64325,0.14700,0.71327,0.87503,0.29796,0.07545,0.93191,0.94733,0.27457,0.04768,0.16833,0.91156,0.47224,0.46298,0.89977,0.47644,0.77958,0.44695,0.95845,0.80584,0.60489,0.40576,0.09482,0.57991,0.83869,0.49219,0.41303,0.40846,0.96669,0.56550,0.48641,0.37168,0.07617,0.79880,0.56663,0.93697,0.57293,0.82870,0.03351,0.37881,0.25143,0.91580,0.44976,0.64030,0.29340,0.94593,0.09434,0.67689,0.25076,0.72328,0.78826,0.00818,0.71961,0.17686,0.47201,0.72743,0.34563,0.03951,0.16239,0.24057,0.03727,0.38226,0.46552,0.50807,0.49608,0.35252,0.84972,0.98699,0.36206
0.16546,0.99042,0.77178,0.50338,0.29648,0.23024,0.14713,0.10986,0.29921,0.31731,0.62631,0.35685,0.09430,0.32189,0.97732,0.25149,0.74967,0.86597,0.80454,0.33347,0.30847,0.92245,0.44795,0.21319,0.73352,0.62461,0.37463,0.81432,0.14374,0.28241,0.31552,0.51499,0.87708,0.27639,0.57308,0.80899,0.99536,0.87180,0.94688,0.39587,0.26869,0.23080,0.60138,0.37695,0.88024,0.68406,0.48877,0.31011,0.10051,0.68698,0.99052,0.19837,0.75875,0.94881,0.72316,0.45900,0.69147,0.01142,0.24681,0.84128,0.59274,0.31852,0.54094,0.00338,0.26702,0.34472,0.87518,0.18650,0.11184,0.95261,0.06225,0.08558,0.97215,0.83319,0.32468,0.38347,0.38935,0.27329,0.80574,0.90593,0.44005,0.29561,0.09519,0.74532,0.20851,0.57334,0.81524,0.22318,0.69901,0.98210,0.92733,0.11596,0.02487,0.34587,0.12375,0.73554,0.68813,0.75140,0.77189,0.30379
0.85427,0.85432,0.74421,0.42939,0.10418,0.71699,0.22700,0.17667,0.65403,0.09925,0.45609,0.61871,0.00867,0.02372,0.10145,0.62863,0.07110,0.29295,0.14746,0.71285,0.49941,0.77763,0.52418,0.40238,0.01635,0.06131,0.86504,0.80144,0.40562,0.54671,0.77756,0.61187,0.72938,0.13246,0.20756,0.98558,0.74296,0.79482,0.25380,0.31954,0.49004,0.38212,0.86286,0.15721,0.74734,0.23954,0.83462,0.38173,0.76197,0.50038,0.38397,0.14471,0.01769,0.56573,0.04761,0.38818,0.67242,0.80517,0.91881,0.53972,0.61048,0.05649,0.20248,0.74418,0.60910,0.83926,0.37053,0.20404,0.53731,0.63925,0.63178,0.54641,0.00325,0.94985,0.20354,0.37438,0.77989,0.27479,0.90950,0.60061,0.75926,0.43289,0.64226,0.83658,0.45351,0.72273,0.47696,0.04215,0.36535,0.29457,0.97648,0.92068,0.05163,0.12979,0.44161,0.48155,0.34002,0.23964,0.87535,0.26333
0.31896,0.59799,0.64505,0.56773,0.62357,0.92632,0.36296,0.26079,0.35216,0.40486,0.50966,0.26445,0.74653,0.49344,0.25961,0.84422,0.91078,0.08924,0.63893,0.74597,0.57358,0.31672,0.02134,0.26524,0.39809,0.09870,0.26590,0.01081,0.21294,0.37908,0.70129,0.31893,0.02722,0.68253,0.26264,0.54083,0.37852,0.24776,0.80104,0.69117,0.99161,0.78773,0.84928,0.58879,0.00806,0.69158,0.02722,0.41023,0.03826,0.17622,0.03293,0.79651,0.23281,0.51003,0.36514,0.68561,0.19926,0.04425,0.88542,0.78705,0.57205,0.20686,0.04522,0.06994,0.32297,0.54293,0.49294,0.63526,0.49178,0.60395,0.56735,0.48063,0.45948,0.22092,0.08568,0.47179,0.43482,0.30089,0.73747,0.52053,0.82115,0.75639,0.03529,0.99950,0.31951,0.22747,0.59789,0.61318,0.13599,0.97324,0.70289,0.87499,0.71005,0.98595,0.92020,0.75237,0.96513,0.13019,0.61592,0.45223
0.07777,0.39753,0.32107,0.83634,0.03476,0.99698,0.03134,0.94106,0.48724,0.35666,0.55264,0.13701,0.27709,0.36870,0.64796,0.48976,0.32867,0.85276,0.65817,0.63601,0.54945,0.05621,0.04814,0.07266,0.88093,0.37210,0.66446,0.14545,0.30330,0.66837,0.17880,0.59636,0.69052,0.26560,0.94793,0.31658,0.88814,0.18324,0.41958,0.62413,0.54399,0.49472,0.78110,0.96423,0.33945,0.75182,0.73190,0.47817,0.00695,0.17814,0.76744,0.30994,0.97100,0.28227,0.45643,0.29757,0.84750,0.14693,0.97282,0.84050,0.52600,0.81549,0.25069,0.29758,0.17799,0.63866,0.18856,0.48676,0.52446,0.98412,0.40356,0.97334,0.20210,0.22531,0.51641,0.02506,0.21503,0.25574,0.88970,0.61862,0.73823,0.96419,0.70450,0.65643,0.02589,0.54891,0.72181,0.79373,0.83546,0.57091,0.33768,0.92653,0.74733,0.29684,0.10717,0.19878,0.38552,0.78928,0.57934,0.13625
0.07794,0.55878,0.51841,0.99836,0.42122,0.24433,0.34291,0.11309,0.94528,0.94472,0.25863,0.95930,0.69119,0.55054,0.85808,0.90067,0.32588,0.23030,0.34548,0.06519,0.83955,0.18322,0.95210,0.18543,0.97785,0.05476,0.40510,0.84236,0.00442,0.93049,0.22658,0.90456,0.12206,0.75133,0.40813,0.00267,0.35887,0.52720,0.08470,0.24733,0.84183,0.43348,0.54908,0.27283,0.84319,0.53887,0.00238,0.86768,0.69486,0.15364,0.75026,0.91055,0.34798,0.70859,0.06926,0.53949,0.88921,0.31720,0.16060,0.66271,0.39707,0.12804,0.26719,0.22324,0.25472,0.36693,0.45838,0.88845,0.02651,0.75596,0.76799,0.38831,0.49819,0.32463,0.57682,0.66941,0.97339,0.32435,0.89626,0.67080,0.89737,0.96811,0.23541,0.07229,0.86842,0.29415,0.72373,0.45975,0.99305,0.46343,0.41616,0.20410,0.26911,0.82099,0.88497,0.19789,0.02073,0.83848,0.96466,0.09146
0.74736,0.77932,0.59456,0.99430,0.42039,0.55658,0.93785,0.70939,0.55948,0.71295,0.22297,0.88644,0.10276,0.63995,0.71570,0.44327,0.62481,0.84179,0.86190,0.08196,0.17100,0.86816,0.22059,0.52559,0.81038,0.59247,0.39938,0.37360,0.42479,0.61327,0.41567,0.98651,0.66976,0.64846,0.93052,0.43608,0.92949,0.74748,0.65808,0.42649,0.38271,0.19941,0.29391,0.09160,0.62215,0.04188,0.11761,0.38596,0.11114,0.22279,0.97818,0.22269,0.49359,0.85326,0.24728,0.71253,0.59508,0.20234,0.94621,0.40277,0.61618,0.61844,0.82724,0.85643,0.85499,0.25557,0.76252,0.15530,0.63139,0.44029,0.65079,0.93998,0.84318,0.01705,0.49530,0.59126,0.54375,0.68364,0.88208,0.52583,0.51675,0.79078,0.05641,0.40015,0.35610,0.84417,0.13451,0.22028,0.75388,0.52828,0.55750,0.40701,0.52782,0.68769,0.50214,0.44820,0.49367,0.03597,0.70966,0.56582
0.30902,0.33413,0.29440,0.42404,0.39964,0.40473,0.46033,0.82481,0.19629,0.12042,0.17883,0.27408,0.43747,0.90782,0.66921,0.56708,0.28999,0.62767,0.66270,0.53044,0.20404,0.05682,0.06090,0.36813,0.17947,0.11235,0.06706,0.57693,0.00394,0.34292,0.57702,0.78852,0.38129,0.91468,0.97414,0.64493,0.97846,0.47686,0.52717,0.51525,0.35287,0.43396,0.40263,0.63682,0.56447,0.90162,0.96013,0.15922,0.19225,0.98744,0.80707,0.30396,0.05953,0.49532,0.87241,0.28228,0.50052,0.53000,0.45876,0.53800,0.97648,0.24667,0.26623,0.01141,0.66460,0.19426,0.45613,0.39828,0.52126,0.04636,0.84013,0.42106,0.83868,0.06754,0.14574,0.89969,0.80913,0.17379,0.38081,0.04148,0.19794,0.72360,0.54011,0.86186,0.54257,0.13524,0.95061,0.49848,0.75775,0.21741,0.96985,0.40789,0.21766,0.63093,0.47398,0.73324,0.45034,0.90054,0.62650,0.95215
0.18356,0.31020,0.42262,0.96956,0.58246,0.45419,0.39184,0.41363,0.21739,0.44361,0.57432,0.85906,0.55058,0.63886,0.90579,0.42587,0.28875,0.27466,0.15707,0.52379,0.20983,0.33468,0.50042,0.87917,0.23402,0.37309,0.85904,0.34631,0.46504,0.52281,0.43718,0.58964,0.43920,0.66336,0.70485,0.99277,0.26399,0.17324,0.41518,0.83229,0.37807,0.10386,0.91112,0.40460,0.58217,0.63963,0.17063,0.31230,0.30555,0.64407,0.38251,0.13091,0.18442,0.64081,0.22803,0.29259,0.70471,0.45820,0.08902,0.85247,0.92595,0.03346,0.70415,0.89278,0.72938,0.87036,0.74459,0.52001,0.19072,0.21444,0.82477,0.41098,0.29438,0.52282,0.44392,0.23008,0.78140,0.06066,0.44097,0.11129,0.15516,0.29533,0.77924,0.10178,0.42996,0.08368,0.94794,0.77255,0.26563,0.07090,0.66086,0.59428,0.90641,0.64111,0.25223,0.84910,0.06543,0.78506,0.94933,0.38662
0.11643,0.91859,0.62578,0.86917,0.88874,0.89541,0.53340,0.61679,0.67650,0.38169,0.34305,0.80193,0.00551,0.84863,0.39126,0.19754,0.02031,0.61086,0.92142,0.01706,0.54396,0.55839,0.55522,0.22147,0.25913,0.99141,0.05091,0.00092,0.98691,0.98826,0.74919,0.44803,0.22500,0.07718,0.50127,0.92283,0.10954,0.48315,0.85194,0.78500,0.40500,0.75187,0.36070,0.90093,0.74498,0.67394,0.54877,0.22146,0.71828,0.35945,0.05444,0.02698,0.23734,0.35409,0.64607,0.11736,0.62984,0.99112,0.09552,0.26813,0.81806,0.65490,0.10947,0.54776,0.25179,0.95879,0.55303,0.50719,0.26652,0.29819,0.79846,0.24240,0.00824,0.37568,0.07631,0.48208,0.23351,0.60152,0.49332,0.73047,0.21355,0.55275,0.98449,0.80894,0.28088,0.89423,0.80383,0.75843,0.18913,0.96883,0.60139,0.92107,0.65374,0.17901,0.29615,0.46011,0.03064,0.73430,0.69383,0.27885
0.22860,0.99316,0.63866,0.07503,0.59403,0.09099,0.65438,0.70514,0.91415,0.84309,0.18673,0.35096,0.80901,0.49740,0.31979,0.45124,0.49438,0.34376,0.43776,0.20393,0.78641,0.12396,0.52102,0.75078,0.42557,0.63843,0.26143,0.19040,0.46189,0.91168,0.55712,0.41721,0.42736,0.55351,0.36538,0.42667,0.26057,0.31137,0.70157,0.31515,0.07603,0.45651,0.58317,0.55233,0.37797,0.31153,0.66642,0.85360,0.48753,0.88957,0.32041,0.90445,0.58822,0.31153,0.89081,0.09301,0.67312,0.86752,0.47314,0.01478,0.46195,0.22817,0.53928,0.17045,0.97458,0.15291,0.39285,0.76663,0.94453,0.42188,0.58292,0.99684,0.69480,0.91086,0.83610,0.07915,0.13323,0.14375,0.69094,0.28981,0.43104,0.30740,0.33032,0.78184,0.91131,0.57201,0.85086,0.43712,0.71077,0.27886,0.50396,0.87721,0.47527,0.23303,0.46535,0.42440,0.21541,0.64519,0.14019,0.87155
0.62859,0.06577,0.90147,0.14128,0.67315,0.08117,0.63413,0.80202,0.79094,0.70857,0.28418,0.37334,0.70320,0.57470,0.47850,0.82179,0.09758,0.32661,0.61701,0.93306,0.08455,0.27544,0.88611,0.71532,0.95886,0.45181,0.79966,0.07124,0.22547,0.72355,0.44118,0.43180,0.34215,0.27102,0.04534,0.10244,0.59822,0.67929,0.48281,0.68424,0.24229,0.52191,0.83415,0.07152,0.91790,0.18159,0.42690,0.42850,0.09372,0.38195,0.90485,0.59988,0.52695,0.21475,0.54290,0.60197,0.52854,0.91201,0.89492,0.07078,0.02248,0.64433,0.58013,0.70470,0.67931,0.49905,0.95280,0.10117,0.87815,0.67703,0.38729,0.27590,0.81778,0.17846,0.33539,0.61211,0.27319,0.51921,0.58301,0.87181,0.65983,0.74633,0.76394,0.31403,0.94328,0.97162,0.99736,0.07353,0.28088,0.87458,0.46447,0.86911,0.77366,0.60236,0.82043,0.17434,0.82486,0.47870,0.08959,0.89249
0.75075,0.28755,0.36442,0.35920,0.76149,0.41572,0.77266,0.89418,0.69716,0.28467,0.65141,0.70058,0.51825,0.50941,0.52562,0.38161,0.84975,0.55668,0.46094,0.43934,0.58387,0.68514,0.44152,0.25492,0.42942,0.24855,0.40854,0.65043,0.77788,0.10486,0.76338,0.26494,0.96508,0.11059,0.38251,0.26237,0.50817,0.53865,0.56124,0.62390,0.68827,0.45680,0.34313,0.83523,0.00341,0.46834,0.11783,0.67241,0.80857,0.28744,0.42319,0.99553,0.61309,0.43654,0.58011,0.04114,0.06839,0.07157,0.46160,0.68811,0.54978,0.16595,0.64294,0.66752,0.41980,0.30915,0.23517,0.69874,0.70896,0.22805,0.06480,0.43808,0.74603,0.29761,0.39415,0.35730,0.52616,0.70513,0.82223,0.66698,0.30439,0.42275,0.27539,0.36358,0.66137,0.20740,0.59265,0.92431,0.52756,0.86715,0.09388,0.83346,0.25295,0.38594,0.30292,0.94141,0.16442,0.72254,0.91371,0.02984
0.27298,0.02121,0.09076,0.56243,0.75938,0.75867,0.56209,0.99717,0.33816,0.79375,0.41043,0.66738,0.52606,0.61294,0.07179,0.30830,0.41236,0.70491,0.95500,0.82354,0.40273,0.24214,0.25155,0.84936,0.43575,0.63009,0.88454,0.11003,0.70504,0.45105,0.04138,0.52426,0.50817,0.97267,0.80065,0.95136,0.10661,0.09250,0.80439,0.31055,0.97063,0.80094,0.86075,0.69767,0.61201,0.09316,0.98087,0.30910,0.40100,0.47552,0.30208,0.83463,0.60114,0.22341,0.92102,0.19524,0.03927,0.77651,0.59558,0.70957,0.71292,0.69646,0.27700,0.86215,0.37266,0.71598,0.04539,0.22323,0.90037,0.47568,0.11526,0.93579,0.77054,0.01862,0.20918,0.91608,0.56206,0.28776,0.65260,0.16407,0.96206,0.56482,0.77833,0.04716,0.20250,0.50472,0.35816,0.90396,0.27195,0.47816,0.63037,0.77914,0.53100,0.71473,0.80967,0.48206,0.45597,0.43587,0.80228,0.12198
